intersection_id,tollgate_id,time_window,avg_travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hours
B,1,2016/09/03 18:00,395.65,1004.2,1009,50,1.8,24.5,82,0,18
B,1,2016/09/03 21:00,187.85,1004.3,1009.2,97,1.2,23.5,90,0,21
B,1,2016/09/04 0:00,0,1005.6,1010.5,319,1.2,24.6,74,0,0
B,1,2016/09/04 3:00,0,1005.2,1010.1,88,2.8,30.7,53,0,3
B,1,2016/09/04 6:00,635.97,1003.9,1008.8,86,2.9,31.4,52,0,6
B,1,2016/09/04 9:00,434.73,1004.4,1009.3,113,2.2,28.5,74,0,9
B,1,2016/09/04 12:00,480.74,1005.4,1010.3,93,4.1,27.7,75,0,12
B,1,2016/09/04 15:00,227.23,1005.5,1010.4,146,1.8,26.5,77,0,15
B,1,2016/09/04 18:00,243.72,1004.7,1009.6,67,1.5,26.2,77,0,18
B,1,2016/09/04 21:00,122.96,1005.4,1010.3,42,2.1,26.1,77,0,21
B,1,2016/09/05 0:00,170.15,1006.7,1011.6,82,2.3,27,80,0,0
B,1,2016/09/05 3:00,90.63,1006.7,1011.6,94,3.4,28.9,70,0,3
B,1,2016/09/05 6:00,642.82,1005.1,1010,98,3.2,30.4,57,0,6
B,1,2016/09/05 9:00,865.73,1005,1009.9,65,2.4,29.4,61,0,9
B,1,2016/09/05 12:00,704.76,1005.7,1010.6,112,3,27.8,68,0,12
B,1,2016/09/05 15:00,555.16,1005.4,1010.3,94,0.9,27,77,0,15
B,1,2016/09/05 18:00,328.58,1005.2,1010.1,67,1.6,26.7,85,0,18
B,1,2016/09/05 21:00,242.56,1004.6,1009.5,351,0.8,25.2,96,0.4,21
B,1,2016/09/06 0:00,0,1006.1,1011,339,2.4,24.3,78,0,0
B,1,2016/09/06 3:00,116.22,1006.4,1011.3,342,2.3,25.7,65,0,3
B,1,2016/09/06 6:00,575.53,1005.2,1010.1,9,4.2,25,70,0,6
B,1,2016/09/06 9:00,447.11,1004.3,1009.2,340,2.1,24.2,77,0,9
B,1,2016/09/06 12:00,370.24,1004.7,1009.6,328,2,22.4,86,0,12
B,1,2016/09/06 15:00,520.88,1004.1,1009,302,2.5,21.6,92,0,15
B,1,2016/09/06 18:00,367.43,1003,1007.9,342,2.9,21.1,95,0.3,18
B,1,2016/09/06 21:00,298.42,1003,1008,33,2.9,20.5,94,0.2,21
B,1,2016/09/07 0:00,395.32,1004.1,1009.1,5,2,19.9,96,0.3,0
B,1,2016/09/07 3:00,421.67,1004.5,1009.5,53,1.3,21.3,89,0.2,3
B,1,2016/09/07 6:00,595.96,1003.3,1008.3,335,2.1,23,83,0,6
B,1,2016/09/07 9:00,1131.54,1003.5,1008.5,240,0.9,23,85,0,9
B,1,2016/09/07 12:00,895.45,1004.6,1009.6,104,1.8,22.5,88,0,12
B,1,2016/09/07 15:00,763.98,1004.5,1009.5,223,1,21.2,94,0,15
B,1,2016/09/07 18:00,598.19,1004,1009,5,0.8,21.5,94,0,18
B,1,2016/09/07 21:00,139.87,1004.8,1009.8,231,2.3,20.8,96,0,21
B,1,2016/09/08 0:00,0,1005.8,1010.8,256,0.9,22.5,86,0,0
B,1,2016/09/08 3:00,108.18,1005.1,1010,195,2,25.9,72,0,3
B,1,2016/09/08 6:00,833.08,1004.4,1009.3,138,2,28.7,56,0,6
B,1,2016/09/08 9:00,1172.51,1004.3,1009.2,125,2.1,28.9,59,0,9
B,1,2016/09/08 12:00,1105.63,1005.5,1010.4,87,1.1,25.9,63,0,12
B,1,2016/09/08 15:00,952.64,1005.7,1010.6,192,1.1,23.9,81,0,15
B,1,2016/09/08 18:00,1297.14,1005.4,1010.3,350,1.6,22.6,85,0,18
B,1,2016/09/08 21:00,474.77,1005.7,1010.6,200,1,21.5,92,0,21
B,1,2016/09/09 0:00,0,1006.6,1011.5,330,0.5,24.3,80,0,0
B,1,2016/09/09 3:00,290.42,1006.1,1011,37,2.1,29.2,61,0,3
B,1,2016/09/09 6:00,915.18,1004.7,1009.6,86,2.1,31.2,50,0,6
B,1,2016/09/09 9:00,1193.24,1004.5,1009.4,92,4.1,29.1,57,0,9
B,1,2016/09/09 12:00,1309.5,1005.5,1010.4,66,2.1,27.2,68,0,12
B,1,2016/09/09 15:00,1049.21,1005.5,1010.4,320,1.6,25.9,75,0,15
B,1,2016/09/09 18:00,855.21,1005,1009.9,330,3.6,24.9,80,0,18
B,1,2016/09/09 21:00,551.85,1005.4,1010.3,315,1.8,23.5,88,0,21
B,1,2016/09/10 0:00,77.12,1006.7,1011.6,316,1.2,23.6,88,0,0
B,1,2016/09/10 3:00,100.48,1005.8,1010.7,350,1,26.3,74,0,3
B,1,2016/09/10 6:00,761.1,1005.2,1010.1,105,1.9,28.1,54,0,6
B,1,2016/09/10 9:00,1382.98,1004.8,1009.7,68,2.3,28.2,56,0,9
B,1,2016/09/10 12:00,1478.29,1006.1,1011,110,2.1,26.9,75,0,12
B,1,2016/09/10 15:00,1769.7,1006.6,1011.5,214,1.4,25.6,74,0,15
B,1,2016/09/10 18:00,1575.27,1006.3,1011.2,21,0.8,24,74,0.1,18
B,1,2016/09/10 21:00,494.57,1007.2,1012.1,107,1.5,23.2,72,0,21
B,1,2016/09/11 0:00,140.9,1008.5,1013.4,44,1.3,23.3,72,0.4,0
B,1,2016/09/11 3:00,0,1009.3,1014.3,123,2.2,22.2,82,0.2,3
B,1,2016/09/11 6:00,1036.67,1008.6,1013.6,174,2.8,22.2,73,0,6
B,1,2016/09/11 9:00,1117.77,1007.8,1012.8,149,1.9,21.1,85,0.3,9
B,1,2016/09/11 12:00,1414.29,1009.9,1014.9,337,1.8,20,93,0.1,12
B,1,2016/09/11 15:00,1674.4,1010.5,1015.5,295,1.8,20,94,0,15
B,1,2016/09/11 18:00,1633.55,1010.2,1015.2,322,1.8,19.6,95,0,18
B,1,2016/09/11 21:00,301.22,1010.8,1015.8,323,2,19.3,96,0,21
B,1,2016/09/12 0:00,93.82,1012.1,1017.1,330,1.8,21.1,89,0,0
B,1,2016/09/12 3:00,134.17,1011.5,1016.5,202,0.8,25.8,65,0,3
B,1,2016/09/12 6:00,1176.4,1009.8,1014.8,325,1,28,56,0,6
B,1,2016/09/12 9:00,850.16,1010.1,1015.1,112,1.9,27.9,55,0,9
B,1,2016/09/12 12:00,1134.46,1012.3,1017.3,103,2.6,25.3,72,0,12
B,1,2016/09/12 15:00,919.96,1012.4,1017.4,96,0.4,23.4,81,0,15
B,1,2016/09/12 18:00,950.55,1011.9,1016.9,320,2,22,87,0,18
B,1,2016/09/12 21:00,479.5,1012.1,1017.1,332,1.8,22.3,90,0,21
B,1,2016/09/13 0:00,249.82,1012.6,1017.6,48,2.3,24.3,79,0,0
B,1,2016/09/13 3:00,165.56,1012.5,1017.5,30,3.8,27.2,64,0,3
B,1,2016/09/13 6:00,1054.23,1011.4,1016.4,66,2.4,25.8,68,0,6
B,1,2016/09/13 9:00,698.26,1011.6,1016.6,218,1,23.7,88,0.4,9
B,1,2016/09/13 12:00,1116.44,1012.6,1017.6,181,2,23,93,0.1,12
B,1,2016/09/13 15:00,1212.36,1013.2,1018.2,227,1.6,19.9,95,2.5,15
B,1,2016/09/13 18:00,935.34,1011.3,1016.3,331,1.6,19.8,95,0,18
B,1,2016/09/13 21:00,351.62,1010.9,1015.9,352,1.5,20.1,97,9.4,21
B,1,2016/09/14 0:00,0,1011.7,1016.7,10,1.4,21,96,0.1,0
B,1,2016/09/14 3:00,167.68,1011.6,1016.6,2,2.7,21.7,96,0.5,3
B,1,2016/09/14 6:00,1661.9,1009.7,1014.7,343,3.3,21.5,97,0.8,6
B,1,2016/09/14 9:00,1127.94,1009,1014,338,2.6,22.1,97,0.5,9
B,1,2016/09/14 12:00,1218.28,1009.8,1014.8,353,2.9,22.2,92,0,12
B,1,2016/09/14 15:00,1539.53,1009.2,1014.2,344,2.4,22,96,2.2,15
B,1,2016/09/14 18:00,1993.43,1007.7,1012.7,349,2.4,22.1,98,0.2,18
B,1,2016/09/14 21:00,480.58,1006.8,1011.8,357,1.8,22.6,98,1.3,21
B,1,2016/09/15 0:00,454.65,1006.9,1011.9,36,1.5,23.8,98,0.6,0
B,1,2016/09/15 3:00,212.84,1006.3,1011.3,41,3.3,24.5,95,2.2,3
B,1,2016/09/15 6:00,858.96,1005.1,1010,67,5.2,24.5,95,2.8,6
B,1,2016/09/15 9:00,1493.69,1004.5,1009.4,62,2,23.8,95,7.3,9
B,1,2016/09/15 12:00,1095.04,1004.9,1009.8,100,7.1,23.4,95,6.5,12
B,1,2016/09/15 15:00,1132.01,1004.2,1009.1,94,4.1,22.8,95,1.8,15
B,1,2016/09/15 18:00,523.75,1002.3,1007.2,115,1.6,22.9,97,3.5,18
B,1,2016/09/15 21:00,288.82,1000.6,1005.5,110,2.7,23.5,97,1.5,21
B,1,2016/09/16 0:00,0,1000.4,1005.3,139,1.4,24.1,97,0,0
B,1,2016/09/16 3:00,102.85,1000.4,1005.3,158,3.2,26.2,86,0,3
B,1,2016/09/16 6:00,886.34,999.6,1004.5,211,2,27.2,81,0,6
B,1,2016/09/16 9:00,1017.13,999.7,1004.6,224,2.8,25.1,92,0.1,9
B,1,2016/09/16 12:00,1082.58,1001.8,1006.7,337,2.6,24.8,92,0,12
B,1,2016/09/16 15:00,770.65,1003.2,1008.1,349,1.9,24.2,89,0,15
B,1,2016/09/16 18:00,798.2,1003.7,1008.6,336,3.2,22.7,86,0,18
B,1,2016/09/16 21:00,676.06,1004.4,1009.3,344,2.5,22.3,87,0,21
B,1,2016/09/17 0:00,0,1006.4,1011.3,333,2.7,23,84,0,0
B,1,2016/09/17 3:00,0,1006.8,1011.7,4,4,25.3,78,0,3
B,1,2016/09/17 6:00,991.02,1005,1009.9,348,5,27.6,64,0,6
B,1,2016/09/17 9:00,1080.17,1005.4,1010.3,350,4.1,26.3,71,0,9
B,1,2016/09/17 12:00,1391.77,1006.4,1011.3,358,2.2,25.2,75,0,12
B,1,2016/09/17 15:00,1305.65,1006.9,1011.8,22,3.9,24.4,78,0,15
B,1,2016/09/17 18:00,877.7,1005.8,1010.7,355,3.7,23.1,84,0,18
B,1,2016/09/17 21:00,398.83,1006.2,1011.1,0,4.9,22.6,85,0,21
B,1,2016/09/18 0:00,161.57,1007,1011.9,354,3.5,23,82,0,0
B,1,2016/09/18 3:00,103.84,1006.5,1011.4,28,5.6,26.3,65,0,3
B,1,2016/09/18 6:00,922.28,1004.7,1009.6,7,4.4,27.9,57,0,6
B,1,2016/09/18 9:00,706.4,1004.4,1009.3,359,5.2,27.4,52,0,9
B,1,2016/09/18 12:00,1083.66,1006.2,1011.1,7,4.6,25.5,64,0,12
B,1,2016/09/18 15:00,1099.85,1007.5,1012.4,12,5.5,23.3,68,0,15
B,1,2016/09/18 18:00,887.3,1006.8,1011.7,350,2.8,21.8,76,0,18
B,1,2016/09/18 21:00,714.73,1007,1011.9,331,4.7,21.2,77,0,21
B,1,2016/09/19 0:00,171.4,1008.2,1013.2,329,2.8,22.2,76,0,0
B,1,2016/09/19 3:00,359.21,1008.3,1013.3,15,4.5,24.4,67,0,3
B,1,2016/09/19 6:00,905.47,1007.4,1012.3,12,6.2,26.8,56,0,6
B,1,2016/09/19 9:00,839.75,1008.3,1013.3,351,5.3,23.8,72,0.1,9
B,1,2016/09/19 12:00,1052.17,1010.4,1015.4,302,2.3,20.8,92,1.1,12
B,1,2016/09/19 15:00,846.36,1011.1,1016.1,18,2.6,21.4,80,0,15
B,1,2016/09/19 18:00,865.75,1011.1,1016.1,333,2.4,20.2,75,0,18
B,1,2016/09/19 21:00,688.13,1012,1017,319,2.7,19.1,75,0,21
B,1,2016/09/20 0:00,359.13,1013.2,1018.2,341,3.5,21.1,68,0,0
B,1,2016/09/20 3:00,404,1013.5,1018.5,354,2.6,23.9,58,0,3
B,1,2016/09/20 6:00,992.89,1012.2,1017.2,7,4.6,26.9,43,0,6
B,1,2016/09/20 9:00,1131.87,1012.6,1017.6,11,4.5,25.4,42,0,9
B,1,2016/09/20 12:00,1282.58,1013.7,1018.7,25,1.7,22.1,53,0,12
B,1,2016/09/20 15:00,1194.18,1014,1019,326,2.2,20.5,65,0,15
B,1,2016/09/20 18:00,1017.49,1013.8,1018.8,327,1.4,19.4,74,0,18
B,1,2016/09/20 21:00,529,1014.1,1019.1,330,1,18.6,80,0,21
B,1,2016/09/21 0:00,118.18,1015.5,1020.5,219,0.7,21.7,69,0,0
B,1,2016/09/21 3:00,272.64,1015.4,1020.4,17,2.4,25.2,59,0,3
B,1,2016/09/21 6:00,425.96,1013.1,1018.1,328,3,26.2,56,0,6
B,1,2016/09/21 9:00,1219.72,1013.2,1018.2,348,1.5,24.9,67,0,9
B,1,2016/09/21 12:00,1018.14,1014.1,1019.1,320,2.4,21.3,91,0.5,12
B,1,2016/09/21 15:00,701.55,1014.1,1019.1,310,1,20.8,93,0,15
B,1,2016/09/21 18:00,827.75,1013.1,1018.1,341,1.7,20.2,94,0,18
B,1,2016/09/21 21:00,576.8,1012.9,1017.9,320,1.6,19.5,96,0,21
B,1,2016/09/22 0:00,95.22,1013.9,1018.9,281,1.5,20.7,91,0,0
B,1,2016/09/22 3:00,232.76,1013,1018,187,2.5,26.4,62,0,3
B,1,2016/09/22 6:00,882.1,1010.8,1015.8,117,2.3,28.7,54,0,6
B,1,2016/09/22 9:00,1039.01,1010.6,1015.6,91,2.6,26.8,57,0,9
B,1,2016/09/22 12:00,1054.77,1011.7,1016.7,91,3.6,24.4,72,0,12
B,1,2016/09/22 15:00,1159.71,1012,1017,86,2.7,23.1,80,0,15
B,1,2016/09/22 18:00,910.95,1011.6,1016.5,33,1.1,21.9,84,0,18
B,1,2016/09/22 21:00,322.91,1011.3,1016.3,324,1.7,20.5,92,0,21
B,1,2016/09/23 0:00,81.94,1011.8,1016.8,335,0.7,22.7,84,0,0
B,1,2016/09/23 3:00,324.45,1010.9,1015.9,222,1.7,26.4,68,0,3
B,1,2016/09/23 6:00,1003.27,1008.4,1013.3,90,2.5,29.5,53,0,6
B,1,2016/09/23 9:00,899.3,1008.2,1013.2,96,4.5,27.2,61,0,9
B,1,2016/09/23 12:00,1019.69,1009.5,1014.5,80,2.5,24.3,77,0,12
B,1,2016/09/23 15:00,1025.79,1009.7,1014.6,82,2,23.4,79,0,15
B,1,2016/09/23 18:00,1129.44,1008.8,1013.7,317,1.8,21.4,88,0,18
B,1,2016/09/23 21:00,515.22,1008.9,1013.9,319,1.7,20.7,93,0,21
B,1,2016/09/24 0:00,480.42,1009.8,1014.8,301,1,22.7,87,0,0
B,1,2016/09/24 3:00,332.53,1009.2,1014.1,193,1.3,27.8,64,0,3
B,1,2016/09/24 6:00,1206.64,1006.6,1011.5,54,3.8,29.6,55,0,6
B,1,2016/09/24 9:00,1157.38,1006.3,1011.2,78,5.2,27.8,64,0,9
B,1,2016/09/24 12:00,1219.06,1007.8,1012.8,60,2.5,24.4,78,0,12
B,1,2016/09/24 15:00,992.08,1008,1012.9,73,1.5,23.7,82,0,15
B,1,2016/09/24 18:00,954.77,1007.1,1012,325,1.4,21.9,91,0,18
B,1,2016/09/24 21:00,653.01,1007.5,1012.4,324,1.1,21.2,93,0,21
B,1,2016/09/25 0:00,219.9,1008.7,1013.7,195,1.1,23.4,87,0,0
B,1,2016/09/25 3:00,316.28,1008.9,1013.8,102,2.4,28.5,65,0,3
B,1,2016/09/25 6:00,863.55,1006.4,1011.3,85,2.9,29.9,58,0,6
B,1,2016/09/25 9:00,1091.24,1006.6,1011.5,57,2.8,28.9,57,0,9
B,1,2016/09/25 12:00,1503.57,1008,1012.9,83,2.9,25.2,76,0,12
B,1,2016/09/25 15:00,1178.14,1007.9,1012.8,53,1.4,24.4,85,0,15
B,1,2016/09/25 18:00,1146.04,1007.2,1012.1,11,0.9,22.8,87,0,18
B,1,2016/09/25 21:00,512.29,1007.2,1012.1,358,0.5,21.8,93,0,21
B,1,2016/09/26 0:00,218.44,1008.4,1013.3,307,1.3,24.1,83,0,0
B,1,2016/09/26 3:00,102.16,1007.7,1012.6,174,1.6,28.5,57,0,3
B,1,2016/09/26 6:00,903.86,1005.4,1010.3,37,4.1,30.3,56,0,6
B,1,2016/09/26 9:00,949.59,1005.6,1010.5,81,2.6,28.9,66,0,9
B,1,2016/09/26 12:00,1074.16,1007,1011.9,96,3.5,26.4,78,0,12
B,1,2016/09/26 15:00,1464.89,1007.1,1012,315,0.8,25.4,86,0,15
B,1,2016/09/26 18:00,773.54,1005.7,1010.6,46,1.3,24.7,92,0,18
B,1,2016/09/26 21:00,772.13,1005.7,1010.6,87,1.5,24.9,90,0,21
B,1,2016/09/27 0:00,161.58,1006.9,1011.8,79,2.1,26.2,86,0,0
B,1,2016/09/27 3:00,332,1006.3,1011.2,72,3,28.5,77,0,3
B,1,2016/09/27 6:00,974.59,1004.3,1009.2,96,3.6,31.1,63,0,6
B,1,2016/09/27 9:00,1142.06,1004.6,1009.5,104,4.2,28.7,72,0,9
B,1,2016/09/27 12:00,791.78,1006.1,1011,40,3.4,27.4,85,0,12
B,1,2016/09/27 15:00,1137.73,1005.2,1010.1,70,3.1,27.1,87,0,15
B,1,2016/09/27 18:00,925.3,1004.2,1009.1,56,1.7,26.2,95,1.2,18
B,1,2016/09/27 21:00,551.6,1003,1007.9,28,2.9,26.4,94,0,21
B,1,2016/09/28 0:00,185.01,1004.7,1009.6,46,3.4,26.9,91,0,0
B,1,2016/09/28 3:00,124.02,1004.5,1009.4,65,4.3,27.9,86,0,3
B,1,2016/09/28 6:00,839.22,1003.2,1008.1,92,7.5,26.2,94,5.5,6
B,1,2016/09/28 9:00,902.96,1004.2,1009.1,53,5.1,24.7,93,1.3,9
B,1,2016/09/28 12:00,1034.41,1006.1,1011,57,3.9,23.1,94,3,12
B,1,2016/09/28 15:00,931.08,1006.7,1011.6,51,3.4,22.6,95,1.8,15
B,1,2016/09/28 18:00,751.78,1005.6,1010.5,38,5.5,22,94,1.2,18
B,1,2016/09/28 21:00,228.58,1005.5,1010.5,29,4.1,21.5,95,0.5,21
B,1,2016/09/29 0:00,294.58,1007.8,1012.8,345,2.3,21.5,97,3.1,0
B,1,2016/09/29 3:00,279.05,1007.9,1012.9,359,5.1,21.6,96,0.4,3
B,1,2016/09/29 6:00,690.1,1006.4,1011.4,355,6.9,21,95,0.1,6
B,1,2016/09/29 9:00,1256.15,1006.4,1011.4,356,4,20.6,96,1.4,9
B,1,2016/09/29 12:00,745.84,1007.6,1012.6,10,3.1,20.3,97,1.5,12
B,1,2016/09/29 15:00,1241.32,1007.9,1012.9,342,2.6,19.9,97,0.3,15
B,1,2016/09/29 18:00,658.22,1006.4,1011.4,354,1.8,19.6,97,0.2,18
B,1,2016/09/29 21:00,435.87,,,,,,,,21
B,1,2016/09/30 0:00,0,,,,,,,,0
B,1,2016/09/30 3:00,294.28,1007.3,1012.3,323,2.3,22.4,86,0,3
B,1,2016/09/30 6:00,1377.38,1005.5,1010.5,164,1,24.7,80,0,6
B,1,2016/09/30 9:00,1125.97,1006.2,1011.2,16,3.5,24.1,81,0,9
B,1,2016/09/30 12:00,1213.67,1008.4,1013.4,351,2.3,22.5,83,0,12
B,1,2016/09/30 15:00,1800.28,1008.9,1013.9,334,1.4,21.7,89,0,15
B,1,2016/09/30 18:00,1281.75,1008.8,1013.8,319,0.9,20.9,96,0,18
B,1,2016/09/30 21:00,1356.52,1008.6,1013.6,284,0.7,21,96,0,21
B,1,2016/10/01 0:00,677.23,1009.4,1014.4,999017,0.1,22.3,93,0,0
B,1,2016/10/01 3:00,659.87,1010,1015,188,1.1,25.1,82,0,3
B,1,2016/10/01 6:00,993.46,1008.1,1013,222,1.4,27.3,75,0,6
B,1,2016/10/01 9:00,1086.08,1007.5,1012.4,99,1.1,28.1,74,0,9
B,1,2016/10/01 12:00,1123.92,1009,1014,326,0.9,25.1,90,0,12
B,1,2016/10/01 15:00,972.83,1009.2,1014.1,322,2.2,24.1,94,0,15
B,1,2016/10/01 18:00,904.29,1008.3,1013.2,334,0.8,23.5,95,0,18
B,1,2016/10/01 21:00,892.86,1007.2,1012.1,172,2,23.7,95,0,21
B,1,2016/10/02 0:00,0,1007.8,1012.7,227,2.1,25.6,89,0,0
B,1,2016/10/02 3:00,360.21,1007,1011.9,220,2.9,30.1,64,0,3
B,1,2016/10/02 6:00,823.89,1004.4,1009.3,208,2.3,32.8,52,0,6
B,1,2016/10/02 9:00,1259.78,1004.1,1009,235,1.4,29.9,66,0,9
B,1,2016/10/02 12:00,862.86,1005.9,1010.8,9,5.9,25.8,79,0,12
B,1,2016/10/02 15:00,1149.25,1006.4,1011.3,358,2.3,23.2,93,0,15
B,1,2016/10/02 18:00,892.55,1005.5,1010.4,5,1,22.7,91,0,18
B,1,2016/10/02 21:00,619.55,1005.6,1010.5,11,2.7,22.6,90,0,21
B,1,2016/10/03 0:00,156.98,1007.4,1012.3,13,2.6,22.4,85,0,0
B,1,2016/10/03 3:00,316.91,1007.9,1012.9,10,1.9,23.6,79,0,3
B,1,2016/10/03 6:00,916.41,1005.8,1010.7,35,2.6,25.4,72,0,6
B,1,2016/10/03 9:00,1106.04,1006.2,1011.2,44,3.6,24.2,79,0,9
B,1,2016/10/03 12:00,987.59,1007.5,1012.5,29,1.8,24,78,0,12
B,1,2016/10/03 15:00,908.38,1008.2,1013.2,62,3.1,23.1,76,0,15
B,1,2016/10/03 18:00,1122.35,1007.7,1012.7,347,1.3,20.8,80,0,18
B,1,2016/10/03 21:00,728.51,1007.5,1012.5,303,1.9,20.7,88,0,21
B,1,2016/10/04 0:00,169,1008,1013,330,2.3,21.6,84,0,0
B,1,2016/10/04 3:00,278.81,1007.4,1012.4,344,2,23.1,74,0,3
B,1,2016/10/04 6:00,942.16,1005.5,1010.5,329,1.3,24.5,71,0,6
B,1,2016/10/04 9:00,996.14,1005.1,1010.1,327,1.5,23.9,75,0,9
B,1,2016/10/04 12:00,1009.89,1006.4,1011.4,330,1.3,22.9,78,0,12
B,1,2016/10/04 15:00,941.34,1006.8,1011.8,310,1.5,22.6,80,0,15
B,1,2016/10/04 18:00,1082.7,1006.6,1011.6,335,2,20.3,90,0,18
B,1,2016/10/04 21:00,495.4,1007.9,1012.9,250,1.4,19.9,90,0,21
B,1,2016/10/05 0:00,279.24,1010,1015,32,0.9,22.7,80,0,0
B,1,2016/10/05 3:00,107.57,1010.2,1015.2,340,1.5,25.4,68,0,3
B,1,2016/10/05 6:00,1003.09,1009.2,1014.2,126,1.5,26.5,64,0,6
B,1,2016/10/05 9:00,1003.43,1009.4,1014.4,52,2.8,26.5,64,0,9
B,1,2016/10/05 12:00,1051.36,1011.5,1016.5,59,2,25.4,72,0,12
B,1,2016/10/05 15:00,1039.58,1012.3,1017.3,8,3.3,24.7,76,0,15
B,1,2016/10/05 18:00,1097.55,1012,1016.9,84,2,24.2,86,0,18
B,1,2016/10/05 21:00,636.53,1013,1018,37,2.7,22.8,82,0,21
B,1,2016/10/06 0:00,71.01,1014.9,1019.9,56,4.1,23.1,81,0,0
B,1,2016/10/06 3:00,538.43,1014.9,1019.9,53,4.7,25.2,69,0,3
B,1,2016/10/06 6:00,1106.01,1013.4,1018.4,59,1.5,23.9,82,0.8,6
B,1,2016/10/06 9:00,1110.68,1014.2,1019.2,64,3.2,23,69,0,9
B,1,2016/10/06 12:00,1107.17,1015.1,1020.1,85,1.5,22.2,74,0,12
B,1,2016/10/06 15:00,1100.17,1014.2,1019.2,87,1.8,21.5,76,0,15
B,1,2016/10/06 18:00,910.76,1012.8,1017.8,4,1.5,20.9,80,0,18
B,1,2016/10/06 21:00,823.94,1012,1017,25,2.3,20.1,81,0,21
B,1,2016/10/07 0:00,247.92,1012.5,1017.5,38,3.3,20.3,83,0,0
B,1,2016/10/07 3:00,355.34,1010.9,1015.9,331,1.8,20.2,92,0.3,3
B,1,2016/10/07 6:00,986.21,1009.1,1014.1,299,2.5,20,96,0,6
B,1,2016/10/07 9:00,1037.25,1008.7,1013.7,310,1.5,20.4,97,0,9
B,1,2016/10/07 12:00,1084.61,1008.9,1013.9,319,1.8,20.7,98,0.6,12
B,1,2016/10/07 15:00,1052.47,1008.9,1013.9,353,2.5,20.9,98,2.5,15
B,1,2016/10/07 18:00,1244.12,1008.1,1013.1,342,4.1,20.4,97,2,18
B,1,2016/10/07 21:00,344.94,1008.2,1013.2,355,4.8,20,97,1.9,21
B,1,2016/10/08 0:00,244.66,1010.6,1015.6,2,4.2,19.4,94,1,0
B,1,2016/10/08 3:00,316.01,1011,1016,5,5.5,20.3,81,0,3
B,1,2016/10/08 6:00,666.45,1010.1,1015.1,17,3.6,22.1,72,0,6
B,1,2016/10/08 9:00,733.52,1011.1,1016.1,357,3.2,20.5,80,0,9
B,1,2016/10/08 12:00,994.82,1013.9,1019,41,4.6,20.2,66,0,12
B,1,2016/10/08 15:00,738.81,1014.9,1020,15,5.5,18.6,60,0,15
B,1,2016/10/08 18:00,580.98,1014.9,1020,340,2.4,16.4,73,0,18
B,1,2016/10/08 21:00,551.99,1015.2,1020.3,354,3.3,16.5,64,0,21
B,1,2016/10/09 0:00,0,1016.4,1021.5,1,4,17.5,66,0,0
B,1,2016/10/09 3:00,235.16,1016.1,1021.2,66,2.5,21.4,56,0,3
B,1,2016/10/09 6:00,706.92,1014,1019.1,54,3.5,21.7,49,0,6
B,1,2016/10/09 9:00,1207.67,1014.3,1019.4,28,5.6,20.4,55,0,9
B,1,2016/10/09 12:00,1040.59,1016.1,1021.2,52,6,18.8,58,0,12
B,1,2016/10/09 15:00,906.45,1016.3,1021.4,57,4.4,17.1,60,0,15
B,1,2016/10/09 18:00,792.8,1015.4,1020.5,4,1.3,15.4,67,0,18
B,1,2016/10/09 21:00,349.34,1014.5,1019.6,333,2.5,14.1,80,0,21
B,1,2016/10/10 0:00,709.95,,,,,,,,0
B,1,2016/10/10 3:00,289.16,,,,,,,,3
B,1,2016/10/10 6:00,1023.05,,,,,,,,6
B,1,2016/10/10 9:00,1080.23,,,,,,,,9
B,1,2016/10/10 12:00,912.34,,,,,,,,12
B,1,2016/10/10 15:00,1018.58,,,,,,,,15
B,1,2016/10/10 18:00,1093.16,,,,,,,,18
B,1,2016/10/10 21:00,303.79,,,,,,,,21
B,1,2016/10/11 0:00,69.89,1015.5,1020.6,351,2.2,18.7,74,0,0
B,1,2016/10/11 3:00,190.39,1014.7,1019.7,45,3.5,21.2,66,0,3
B,1,2016/10/11 6:00,988.52,1012.8,1017.8,64,3,23.8,50,0,6
B,1,2016/10/11 9:00,923.97,1013.2,1018.2,87,2.4,23,56,0,9
B,1,2016/10/11 12:00,950.25,1015.1,1020.2,105,3.5,21.6,70,0,12
B,1,2016/10/11 15:00,1059.42,1015.9,1020.9,45,2.8,20.3,66,0,15
B,1,2016/10/11 18:00,1121.33,1015.7,1020.7,347,2.3,18.8,73,0,18
B,1,2016/10/11 21:00,727.21,1016.7,1021.7,4,1.9,19.2,74,0,21
B,1,2016/10/12 0:00,237.22,1018.4,1023.5,56,4.5,19.9,60,0,0
B,1,2016/10/12 3:00,97.33,1018.3,1023.4,46,2.9,20.9,68,0,3
B,1,2016/10/12 6:00,723.71,1016.4,1021.5,100,3.1,22.1,59,0,6
B,1,2016/10/12 9:00,881.94,1016.5,1021.6,39,3.7,21.2,57,0,9
B,1,2016/10/12 12:00,922.15,1017.4,1022.5,360,1.4,20.4,63,0,12
B,1,2016/10/12 15:00,903.07,1017,1022.1,326,1.6,19.3,78,0,15
B,1,2016/10/12 18:00,820.29,1016.1,1021.1,327,1.9,18.9,83,0,18
B,1,2016/10/12 21:00,598.48,1015.8,1020.9,14,2.3,19.3,79,0,21
