,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
20847,1,2,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,17,2,40,63.7805555556
20848,1,2,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,18,2,0,66.1166666667
20849,1,2,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,18,2,20,73.700625
20850,1,2,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,18,2,40,58.92375
20851,1,2,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,19,2,0,52.4210526316
20852,1,2,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,19,2,20,52.4183333333
20896,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,19,2,40,60.9126315789
20897,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,20,2,0,62.0163636364
20898,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,20,2,20,63.0377777778
20899,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,20,2,40,54.215
20900,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,21,2,0,60.03
20901,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,21,2,20,45.23
20902,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,21,2,40,50.0255555556
20903,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,22,2,0,42.7566666667
20904,1,2,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,22,2,20,39.37
20941,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,22,2,40,50.224
20942,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,23,2,0,42.165
20943,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,23,2,20,83.6666666667
20944,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,23,2,40,49.84
20945,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,0,3,0,60.2733333333
20946,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,0,3,20,45.42
20947,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,1,3,0,32.58
20948,1,2,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,1,3,20,40.5
20970,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,2,3,0,62.505
20971,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,2,3,20,85.63
20972,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,2,3,40,47.7
20973,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,3,3,0,45.7525
20974,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,3,3,20,25.945
20975,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,3,3,40,48.535
20976,1,2,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,4,3,0,41.0175
20990,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,4,3,40,58.545
20991,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,5,3,0,50.58
20992,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,5,3,20,45.265
20993,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,5,3,40,31.29
20994,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,6,3,0,40.6533333333
20995,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,6,3,20,48.344
20996,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,6,3,40,42.7185714286
20997,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,7,3,0,45.89
20998,1,2,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,7,3,20,51.406
21029,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,7,3,40,45.2966666667
21030,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,8,3,0,79.8381818182
21031,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,8,3,20,54.5004166667
21032,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,8,3,40,52.98
21033,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,9,3,0,52.44
21034,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,9,3,20,52.2237931034
21035,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,9,3,40,61.1145454545
21036,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,10,3,0,49.3878571429
21037,1,2,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,10,3,20,69.2842857143
21082,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,10,3,40,49.4077777778
21083,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,11,3,0,53.6033333333
21084,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,11,3,20,59.3053571429
21085,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,11,3,40,55.3157142857
21086,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,12,3,0,69.2743478261
21087,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,12,3,20,53.9370588235
21088,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,12,3,40,54.6154166667
21089,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,13,3,0,50.2082352941
21090,1,2,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,13,3,20,54.0336363636
21133,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,13,3,40,54.9
21134,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,14,3,0,65.5882758621
21135,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,14,3,20,55.4583870968
21136,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,14,3,40,58.6990909091
21137,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,15,3,0,63.3373913043
21138,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,15,3,20,71.6966666667
21139,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,15,3,40,62.648125
21140,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,16,3,0,63.6252083333
21141,1,2,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,16,3,20,75.4889583333
21187,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,16,3,40,74.268125
21188,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,17,3,0,71.4416216216
21189,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,17,3,20,61.3079411765
21190,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,17,3,40,64.8655555556
21191,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,18,3,0,73.3875
21192,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,18,3,20,69.794
21193,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,18,3,40,48.5742857143
21194,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,19,3,0,63.4988461538
21195,1,2,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,19,3,20,61.9147058824
21239,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,19,3,40,51.96
21240,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,20,3,0,71.2336111111
21241,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,20,3,20,63.508
21242,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,20,3,40,65.1189655172
21243,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,21,3,0,78.95
21244,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,21,3,20,63.0533333333
21245,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,21,3,40,78.305
21246,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,22,3,0,44.745
21247,1,2,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,22,3,20,36.265
21289,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,22,3,40,54.2236363636
21290,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,23,3,0,128.96
21291,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,23,3,20,36.858
21292,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,23,3,40,28.7833333333
21293,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,0,4,0,42.8616666667
21294,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,0,4,20,49.1566666667
21295,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,0,4,40,19.32
21296,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,1,4,0,36.04
21297,1,2,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,1,4,20,75.48
21322,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,1,4,40,29.065
21323,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,2,4,0,38.805
21324,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,2,4,20,45.2
21325,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,3,4,0,51.8166666667
21326,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,3,4,20,51.22
21327,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,3,4,40,60.03
21328,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,4,4,0,72.975
21329,1,2,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,4,4,20,59.8
21341,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,4,4,40,37.58
21342,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,5,4,0,43.9536363636
21343,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,5,4,20,47.858
21344,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,5,4,40,25.6466666667
21345,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,6,4,0,47.36125
21346,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,6,4,20,56.8714285714
21347,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,6,4,40,39.571
21348,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,7,4,0,50.4736363636
21349,1,2,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,7,4,20,65.8388235294
21382,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,7,4,40,50.2916666667
21383,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,8,4,0,48.5525
21384,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,8,4,20,65.9647058824
21385,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,8,4,40,59.7223529412
21386,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,9,4,0,57.6364705882
21387,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,9,4,20,56.332173913
21388,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,9,4,40,60.73
21389,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,10,4,0,56.2945833333
21390,1,2,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,10,4,20,45.435
21435,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,10,4,40,46.9035294118
21436,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,11,4,0,49.2711111111
21437,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,11,4,20,50.7977272727
21438,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,11,4,40,72.5185185185
21439,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,12,4,0,53.7653333333
21440,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,12,4,20,53.4095833333
21441,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,12,4,40,58.4789285714
21442,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,13,4,0,60.8873076923
21443,1,2,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,13,4,20,67.3692
21488,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,13,4,40,52.354137931
21489,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,14,4,0,60.9645454545
21490,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,14,4,20,86.0211111111
21491,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,14,4,40,63.0389285714
21492,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,15,4,0,75.2882926829
21493,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,15,4,20,71.2082142857
21494,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,15,4,40,64.4325
21495,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,16,4,0,63.442
21496,1,2,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,16,4,20,75.8576315789
21542,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,16,4,40,62.0833333333
21543,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,17,4,0,69.3440625
21544,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,17,4,20,59.3990909091
21545,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,17,4,40,75.8272727273
21546,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,18,4,0,71.1855172414
21547,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,18,4,20,62.0955555556
21548,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,18,4,40,72.9637931034
21549,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,19,4,0,59.6481481481
21550,1,2,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,19,4,20,69.1052
21590,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,19,4,40,70.6941666667
21591,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,20,4,0,56.250952381
21592,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,20,4,20,60.1792307692
21593,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,20,4,40,58.7316666667
21594,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,21,4,0,55.978
21595,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,21,4,20,50.8966666667
21596,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,21,4,40,47.6871428571
21597,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,22,4,0,44.03
21598,1,2,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,22,4,20,50.685
21639,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,22,4,40,75.47
21640,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,23,4,0,33.375
21641,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,23,4,20,38.985
21642,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,23,4,40,33.13
21643,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,0,5,0,40.41
21644,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,0,5,20,47.12
21645,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,0,5,40,36.25
21646,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,1,5,0,48.475
21647,1,2,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,1,5,20,44.37
21671,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,1,5,40,27.215
21672,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,2,5,0,37.904
21673,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,2,5,20,37.21
21674,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,3,5,20,47.81
21675,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,3,5,40,59.015
21676,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,4,5,0,239.625
21677,1,2,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,4,5,20,35.73
21693,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,4,5,40,55.41
21694,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,5,5,0,40.6766666667
21695,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,5,5,20,45.4771428571
21696,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,5,5,40,45.1875
21697,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,6,5,0,36.614
21698,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,6,5,20,54.7366666667
21699,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,6,5,40,41.9044444444
21700,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,7,5,0,43.99125
21701,1,2,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,7,5,20,52.6845454545
21732,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,7,5,40,46.8254545455
21733,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,8,5,0,53.702
21734,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,8,5,20,51.683
21735,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,8,5,40,51.59375
21736,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,9,5,0,44.2792307692
21737,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,9,5,20,54.4783333333
21738,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,9,5,40,59.6423076923
21739,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,10,5,0,48.3146666667
21740,1,2,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,10,5,20,39.23
21782,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,10,5,40,52.4993333333
21783,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,11,5,0,59.742
21784,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,11,5,20,54.5614285714
21785,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,11,5,40,44.4171428571
21786,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,12,5,0,64.0761538462
21787,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,12,5,20,69.5258823529
21788,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,12,5,40,52.8652941176
21789,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,13,5,0,45.194
21790,1,2,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,13,5,20,52.8059090909
21832,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,13,5,40,68.0286363636
21833,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,14,5,0,56.2106451613
21834,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,14,5,20,49.2144444444
21835,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,14,5,40,69.9492857143
21836,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,15,5,0,54.7451724138
21837,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,15,5,20,72.1204545455
21838,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,15,5,40,60.1589473684
21839,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,16,5,0,48.6065
21840,1,2,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,16,5,20,58.6280769231
21883,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,16,5,40,56.9758064516
21884,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,17,5,0,53.6241176471
21885,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,17,5,20,56.205
21886,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,17,5,40,54.0552631579
21887,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,18,5,0,61.828
21888,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,18,5,20,55.6122222222
21889,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,18,5,40,56.8818181818
21890,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,19,5,0,76.4473684211
21891,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,19,5,20,64.1533333333
21933,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,19,5,40,67.3575
21934,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,20,5,0,89.908
21935,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,20,5,20,69.4766666667
21936,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,20,5,40,67.8475
21937,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,21,5,0,61.4833333333
21938,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,21,5,20,51.34
21939,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,21,5,40,56.634
21940,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,22,5,0,55.4977777778
21941,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,22,5,20,68.55
21974,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,22,5,40,56.75
21975,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,23,5,0,62.9675
21976,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,23,5,20,60.87
21977,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,23,5,40,65.07
21978,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,0,6,0,75.01
21979,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,0,6,20,52.7275
21980,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,1,6,0,45.63
21981,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,1,6,20,85.885
22000,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,2,6,0,71.66
22001,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,2,6,20,45.08
22002,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,2,6,40,54.18
22003,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,3,6,20,45.58
22004,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,3,6,40,67.7
22005,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,4,6,0,65.75
22006,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,4,6,20,62.4
22013,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,4,6,40,145.528
22014,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,5,6,0,57.4583333333
22015,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,5,6,20,58.06
22016,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,5,6,40,38.55
22017,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,6,6,0,44.864
22018,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,6,6,20,42.0842857143
22019,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,6,6,40,38.73
22020,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,7,6,0,56.85375
22021,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,7,6,20,64.1033333333
22046,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,7,6,40,60.3266666667
22047,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,8,6,0,77.62
22048,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,8,6,20,61.6471428571
22049,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,8,6,40,60.6486666667
22050,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,9,6,0,70.797
22051,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,9,6,20,74.24
22052,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,9,6,40,56.4438461538
22053,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,10,6,0,50.5342857143
22054,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,10,6,20,66.7533333333
22095,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,10,6,40,61.7707692308
22096,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,11,6,0,49.75125
22097,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,11,6,20,51.4428571429
22098,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,11,6,40,64.145
22099,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,12,6,0,54.4344444444
22100,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,12,6,20,78.6875
22101,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,12,6,40,52.9272727273
22102,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,13,6,0,88.1933333333
22103,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,13,6,20,68.7127272727
22140,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,13,6,40,84.4629411765
22141,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,14,6,0,101.948571429
22142,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,14,6,20,64.233
22143,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,14,6,40,51.71125
22144,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,15,6,0,162.049
22145,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,15,6,20,72.0158333333
22146,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,15,6,40,60.0127272727
22147,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,16,6,0,51.2022222222
22148,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,16,6,20,62.28
22191,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,16,6,40,62.6033333333
22192,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,17,6,0,62.29
22193,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,17,6,20,72.656
22194,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,17,6,40,74.8833333333
22195,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,18,6,0,54.63
22196,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,18,6,20,55.0428571429
22197,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,18,6,40,66.33
22198,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,19,6,0,52.6066666667
22199,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,19,6,20,105.865555556
22233,1,2,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,19,6,40,59.5325
